sample_id,sample,era,location,individual_key,K2,K3,K4,admixedness,max_prop,dominant_cluster,conflict_flag,missing_extraction,missing_library,missing_decode,admixedness_rank,tissue_subsampling_flag,tissue_subsampling_min_p,tissue_subsampling_min_metric,extraction_order_flag,extraction_order_min_p,extraction_order_min_metric,extraction_plate_flag,extraction_plate_min_p,library_plate_flag,library_plate_min_p,dilution_plate_flag,dilution_plate_min_p,index_duplicate_flag,seq_name_duplicate_flag,decode_mismatch_flag,generode_mismatch_flag,lab_notes_flag,lab_notes,evidence_count,evidence_sources,evidence_flag,admixedness_percentile,candidate_flag
OchCCat006,OchCCat006.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat006,0.9454598,0.0544399,1.002e-4,0.05454020000000004,0.9454598,K2,NA,FALSE,FALSE,FALSE,0.4368231046931408,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,43.7,FALSE
OchCCat007,OchCCat007.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat007,0.9104994,0.0894004,1.001e-4,0.08950060000000004,0.9104994,K2,NA,FALSE,FALSE,FALSE,0.6209386281588448,TRUE,0.003,period2_corr,FALSE,0.827,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,62.1,FALSE
OchCCat008,OchCCat008.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat008,0.903409,0.0964909,1.001e-4,0.0965910000000001,0.903409,K2,NA,FALSE,FALSE,FALSE,0.6498194945848376,TRUE,0.003,period2_corr,FALSE,0.827,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,65,FALSE
OchCCat009,OchCCat009.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat009,0.8370517,0.1626437,3.047e-4,0.16294830000000005,0.8370517,K2,NA,FALSE,FALSE,FALSE,0.8953068592057761,TRUE,0.003,period2_corr,FALSE,0.827,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,89.5,TRUE
OchCCat010,OchCCat010.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat010,0.924518,0.0753817,1.002e-4,0.07548200000000005,0.924518,K2,NA,FALSE,FALSE,FALSE,0.555956678700361,TRUE,0.003,period2_corr,FALSE,0.827,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,55.6,FALSE
OchCCat011,OchCCat011.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat011,0.8547881,0.1451117,1.001e-4,0.14521189999999995,0.8547881,K2,NA,FALSE,FALSE,FALSE,0.8736462093862816,TRUE,0.003,period2_corr,FALSE,0.827,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,87.4,TRUE
OchCCat012,OchCCat012.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat012,0.952515,0.0473849,1.001e-4,0.047485,0.952515,K2,NA,FALSE,FALSE,FALSE,0.4043321299638989,TRUE,0.003,period2_corr,FALSE,0.827,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,40.4,FALSE
OchCCat013,OchCCat013.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat013,0.8958624,0.1040375,1.001e-4,0.10413760000000004,0.8958624,K2,NA,FALSE,FALSE,FALSE,0.6931407942238267,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,69.3,FALSE
OchCCat014,OchCCat014.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat014,0.8999218,0.0999781,1.002e-4,0.1000782,0.8999218,K2,NA,FALSE,FALSE,FALSE,0.6678700361010831,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,66.8,FALSE
OchCCat015,OchCCat015.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat015,0.9329284,0.0668743,1.973e-4,0.06707160000000001,0.9329284,K2,NA,FALSE,FALSE,FALSE,0.49097472924187724,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,49.1,FALSE
OchCCat016,OchCCat016.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat016,0.9222916,0.0765237,0.0011847,0.07770840000000001,0.9222916,K2,NA,FALSE,FALSE,FALSE,0.5703971119133574,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,57,FALSE
OchCCat017,OchCCat017.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat017,0.864,0.1353204,6.796e-4,0.136,0.864,K2,NA,FALSE,FALSE,FALSE,0.8267148014440433,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,82.7,TRUE
OchCCat018,OchCCat018.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat018,0.939817,0.0598897,2.933e-4,0.06018299999999998,0.939817,K2,NA,FALSE,FALSE,FALSE,0.4548736462093863,TRUE,0.003,period2_corr,FALSE,0.137,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,45.5,FALSE
OchCCat019,OchCCat019.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat019,0.8635298,0.1361593,3.109e-4,0.1364702,0.8635298,K2,NA,FALSE,FALSE,FALSE,0.8339350180505415,TRUE,0.003,period2_corr,FALSE,0.827,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,83.4,TRUE
OchCCat020,OchCCat020.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat020,0.953009,0.0468908,1.002e-4,0.046991,0.953009,K2,NA,FALSE,FALSE,FALSE,0.4007220216606498,TRUE,0.003,period2_corr,FALSE,0.827,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,40.1,FALSE
OchCCat021,OchCCat021.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat021,0.8905963,0.1090106,3.932e-4,0.1094037,0.8905963,K2,NA,FALSE,FALSE,FALSE,0.703971119133574,TRUE,0.003,period2_corr,FALSE,0.827,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,70.4,FALSE
OchCCat022,OchCCat022.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat022,0.9554487,0.0444511,1.001e-4,0.04455129999999996,0.9554487,K2,NA,FALSE,FALSE,FALSE,0.3898916967509025,TRUE,0.003,period2_corr,FALSE,0.827,adj_abs_diff_mean,TRUE,0.018,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,tissue_subsampling;extraction_plate,TRUE,39,FALSE
OchCCat023,OchCCat023.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat023,0.8686067,0.1231887,0.0082046,0.13139330000000005,0.8686067,K2,NA,FALSE,FALSE,FALSE,0.8158844765342961,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,81.6,FALSE
OchCCat024,OchCCat024.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat024,0.8708538,0.1268941,0.0022521,0.1291462,0.8708538,K2,NA,FALSE,FALSE,FALSE,0.8050541516245487,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,80.5,FALSE
OchCCat025,OchCCat025.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat025,0.8628072,0.1349902,0.0022025,0.1371928,0.8628072,K2,NA,FALSE,FALSE,FALSE,0.8411552346570397,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,84.1,FALSE
OchCCat028,OchCCat028.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat028,0.89745,0.1012026,0.0013475,0.10255000000000004,0.89745,K2,NA,FALSE,FALSE,FALSE,0.6823104693140795,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,68.2,FALSE
OchCCat029,OchCCat029.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat029,0.8638303,0.1341656,0.002004,0.13616969999999995,0.8638303,K2,NA,FALSE,FALSE,FALSE,0.83032490974729245,FALSE,0.223,high_low_transition,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,83,TRUE
OchCCat031,OchCCat031.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat031,0.9510842,0.0488156,1.002e-4,0.04891579999999995,0.9510842,K2,NA,FALSE,FALSE,FALSE,0.4187725631768953,FALSE,0.223,high_low_transition,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,41.9,FALSE
OchCCat035,OchCCat035.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat035,0.9305851,0.0681649,0.0012501,0.06941489999999995,0.9305851,K2,NA,FALSE,FALSE,FALSE,0.5054151624548736,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,50.5,FALSE
OchCCat036,OchCCat036.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat036,0.8671328,0.1288301,0.0040371,0.13286719999999996,0.8671328,K2,NA,FALSE,FALSE,FALSE,0.8194945848375451,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,81.9,FALSE
OchCCat037,OchCCat037.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat037,0.8644531999999999,0.1342275,0.0013193,0.13554680000000008,0.8644531999999999,K2,NA,FALSE,FALSE,FALSE,0.8231046931407943,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,82.3,FALSE
OchCCat038,OchCCat038.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat038,0.8355400000000001,0.1629046,0.0015554,0.16445999999999994,0.8355400000000001,K2,NA,FALSE,FALSE,FALSE,0.8989169675090253,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,89.9,FALSE
OchCCat047,OchCCat047.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat047,0.9646975,0.0352023,1.001e-4,0.03530250000000001,0.9646975,K2,NA,FALSE,FALSE,FALSE,0.36823104693140796,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,36.8,FALSE
OchCCat051,OchCCat051.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat051,0.8832997,0.1141592,0.0025411,0.11670029999999998,0.8832997,K2,NA,FALSE,FALSE,FALSE,0.7509025270758123,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,75.1,FALSE
OchCCat059,OchCCat059.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat059,0.790703,0.205423,0.003874,0.20929699999999996,0.790703,K2,NA,FALSE,FALSE,FALSE,0.9422382671480144,FALSE,0.223,high_low_transition,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,94.2,FALSE
OchCCat063,OchCCat063.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat063,0.9247591,0.0729829,0.0022579,0.07524089999999994,0.9247591,K2,NA,FALSE,FALSE,FALSE,0.5523465703971119,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,55.2,FALSE
OchCCat065,OchCCat065.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat065,0.8974849,0.1002565,0.0022586,0.10251509999999996,0.8974849,K2,NA,FALSE,FALSE,FALSE,0.6787003610108303,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,67.9,FALSE
OchCCat066,OchCCat066.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat066,0.9159838,0.083916,1.001e-4,0.08401619999999999,0.9159838,K2,NA,FALSE,FALSE,FALSE,0.6101083032490975,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,61,FALSE
OchCCat068,OchCCat068.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat068,0.9645941,0.0337099,0.0016961,0.03540589999999999,0.9645941,K2,NA,FALSE,FALSE,FALSE,0.37184115523465705,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,37.2,FALSE
OchCCat069,OchCCat069.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat069,0.9065406,0.0933593,1.001e-4,0.09345939999999996,0.9065406,K2,NA,FALSE,FALSE,FALSE,0.6389891696750902,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,63.9,FALSE
OchCCat070,OchCCat070.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat070,0.9319654,0.0649212,0.0031133,0.06803460000000006,0.9319654,K2,NA,FALSE,FALSE,FALSE,0.4981949458483754,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,extraction_order;extraction_plate;dilution_plate,TRUE,49.8,FALSE
OchCCat071,OchCCat071.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat071,0.9483763,0.0515236,1.001e-4,0.05162369999999994,0.9483763,K2,NA,FALSE,FALSE,FALSE,0.4259927797833935,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,42.6,FALSE
OchCCat072,OchCCat072.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat072,0.8545803,0.1441482,0.0012715,0.14541970000000004,0.8545803,K2,NA,FALSE,FALSE,FALSE,0.8772563176895307,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,87.7,FALSE
OchCCat074,OchCCat074.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat074,0.9769668,0.0229331,1.001e-4,0.02303319999999997,0.9769668,K2,NA,FALSE,FALSE,FALSE,0.3285198555956679,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,32.9,FALSE
OchCCat075,OchCCat075.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat075,0.9295004,0.0699413,5.583e-4,0.0704996,0.9295004,K2,NA,FALSE,FALSE,FALSE,0.5126353790613718,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,51.3,FALSE
OchCCat076,OchCCat076.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat076,0.9514507,0.0481622,3.87e-4,0.04854930000000002,0.9514507,K2,NA,FALSE,FALSE,FALSE,0.41155234657039713,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,41.2,FALSE
OchCCat077,OchCCat077.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat077,0.9414218,0.0584781,1.001e-4,0.05857820000000002,0.9414218,K2,NA,FALSE,FALSE,FALSE,0.44765342960288806,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,44.8,FALSE
OchCCat079,OchCCat079.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat079,0.9253757,0.0745241,1.001e-4,0.07462429999999998,0.9253757,K2,NA,FALSE,FALSE,FALSE,0.5451263537906137,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,54.5,FALSE
OchCCat080,OchCCat080.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat080,0.9169888,0.0817965,0.0012146,0.08301119999999995,0.9169888,K2,NA,FALSE,FALSE,FALSE,0.6028880866425993,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,extraction_order;extraction_plate;dilution_plate,TRUE,60.3,FALSE
OchCCat081,OchCCat081.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat081,0.9355671,0.0633555,0.0010774,0.06443290000000002,0.9355671,K2,NA,FALSE,FALSE,FALSE,0.48014440433212996,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,48,FALSE
OchCCat082,OchCCat082.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat082,0.9926893,0.0072105,1.002e-4,0.0073107,0.9926893,K2,NA,FALSE,FALSE,FALSE,0.22021660649819494,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,22,FALSE
OchCCat083,OchCCat083.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat083,0.9493852,0.0505089,1.059e-4,0.05061479999999996,0.9493852,K2,NA,FALSE,FALSE,FALSE,0.4223826714801444,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,42.2,FALSE
OchCCat084,OchCCat084.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat084,0.8794394,0.1204604,1.001e-4,0.12056060000000002,0.8794394,K2,NA,FALSE,FALSE,FALSE,0.7653429602888087,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,76.5,FALSE
OchCCat085,OchCCat085.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat085,0.9937843,0.0061155,1.002e-4,0.00621570000000004,0.9937843,K2,NA,FALSE,FALSE,FALSE,0.21660649819494585,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,21.7,FALSE
OchCCat086,OchCCat086.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat086,0.9652908,0.0340752,6.339e-4,0.03470919999999999,0.9652908,K2,NA,FALSE,FALSE,FALSE,0.36101083032490977,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,36.1,FALSE
OchCCat087,OchCCat087.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat087,0.9656554,0.0342444,1.001e-4,0.03434459999999995,0.9656554,K2,NA,FALSE,FALSE,FALSE,0.3574007220216607,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_plate;dilution_plate,TRUE,35.7,FALSE
OchCCat088,OchCCat088.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat088,0.9511105,0.0478572,0.0010323,0.04888950000000003,0.9511105,K2,NA,FALSE,FALSE,FALSE,0.4151624548736462,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,41.5,FALSE
OchCCat090,OchCCat090.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat090,0.8987571,0.1011428,1.001e-4,0.10124290000000002,0.8987571,K2,NA,FALSE,FALSE,FALSE,0.6750902527075813,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,67.5,FALSE
OchCCat091,OchCCat091.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat091,0.9258937,0.0735343,5.72e-4,0.07410630000000007,0.9258937,K2,NA,FALSE,FALSE,FALSE,0.5379061371841155,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,53.8,FALSE
OchCCat092,OchCCat092.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat092,0.8562497,0.1435467,2.035e-4,0.1437503,0.8562497,K2,NA,FALSE,FALSE,FALSE,0.8664259927797834,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,86.6,TRUE
OchCCat094,OchCCat094.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat094,0.8105285999999999,0.1873372,0.0021343,0.18947140000000007,0.8105285999999999,K2,NA,FALSE,FALSE,FALSE,0.9314079422382672,FALSE,0.144,adj_abs_diff_mean,TRUE,0.026,adj_abs_diff_mean,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,extraction_order;extraction_plate,TRUE,93.1,TRUE
OchCCat095,OchCCat095.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat095,0.8051320000000001,0.1928566,0.0020114,0.19486799999999993,0.8051320000000001,K2,NA,FALSE,FALSE,FALSE,0.9350180505415162,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,93.5,FALSE
OchCCat096,OchCCat096.merged.rmdup.merged.realn.bam,Contemporary,Cat,OchCCat096,0.9591284,0.0407714,1.001e-4,0.04087160000000001,0.9591284,K2,NA,FALSE,FALSE,FALSE,0.3862815884476534,FALSE,0.144,adj_abs_diff_mean,FALSE,0.593,high_low_transition,TRUE,0.004,FALSE,0.109,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,extraction_plate,TRUE,38.6,FALSE
OchCTum001,OchCTum001.merged.rmdup.merged.realn.bam,Contemporary,Tum,OchCTum001,0.9827543,0.0159199,0.0013259,0.01724570000000003,0.9827543,K2,NA,FALSE,FALSE,FALSE,0.30685920577617326,TRUE,0.032,adj_abs_diff_mean,FALSE,0.213,period3_corr,TRUE,0.004,TRUE,0.01,FALSE,0.261,FALSE,FALSE,FALSE,FALSE,TRUE,not_contaminated,4,tissue_subsampling;extraction_plate;library_plate;lab_notes,TRUE,30.7,FALSE
