sample_id,sample,era,location,K2,K3,K4,prop_sum,max_prop,dominant_cluster,entropy,effective_clusters,admixedness,individual_key,extraction_individual_ids,extraction_ids,n_extractions,library_individual_ids,library_extraction_ids,library_ids,sequence_ids,novogene_seq_ids,full_seq_names,full_seq_decodes,n_library_rows,n_library_extractions,decode_seq_names,decode_sequence_ids,n_decode_entries,conflict_flag,missing_extraction,missing_library,missing_decode
OchCCat017,OchCCat017.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.864,0.1353204,6.796e-4,1,0.864,K2,0.40191437780395345,1.494683349126258,0.136,OchCCat017,Och-CCat_017,Och-CCat_017-Ex1,1,Och-CCat_017,Och-CCat_017-Ex1,1,Och-CCat_017-Ex1-3A-lcwgs-1-1,OcC0201703A,OchCCat017,Och-CCat_017-Ex1-3A-lcwgs-1-2,1,1,OcC0201703A;OchCCat017,Och-CCat_017-Ex1-3A-lcwgs-1-1;Och-CCat_017-Ex1-3A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat018,OchCCat018.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.939817,0.0598897,2.933e-4,1,0.939817,K2,0.22932485530583996,1.257750559593914,0.06018299999999998,OchCCat018,Och-CCat_018,Och-CCat_018-Ex1,1,Och-CCat_018,Och-CCat_018-Ex1,1,Och-CCat_018-Ex1-3B-lcwgs-1-1,OcC0201803B,NA,NA,1,1,OcC0201803B,Och-CCat_018-Ex1-3B-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat019,OchCCat019.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8635298,0.1361593,3.109e-4,1,0.8635298,K2,0.4007059461244865,1.4928782173252997,0.1364702,OchCCat019,Och-CCat_019,Och-CCat_019-Ex1,1,Och-CCat_019,Och-CCat_019-Ex1,1,Och-CCat_019-Ex1-3C-lcwgs-1-1,OcC0201903C,OchCCat019,Och-CCat_019-Ex1-3C-lcwgs-1-2,1,1,OcC0201903C;OchCCat019,Och-CCat_019-Ex1-3C-lcwgs-1-1;Och-CCat_019-Ex1-3C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat020,OchCCat020.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.953009,0.0468908,1.002e-4,1,0.953009,K2,0.19027462993100347,1.209581739396766,0.046991,OchCCat020,Och-CCat_020,Och-CCat_020-Ex1,1,Och-CCat_020,Och-CCat_020-Ex1,1,Och-CCat_020-Ex1-3D-lcwgs-1-1,OcC0202003D,OchCCat020,Och-CCat_020-Ex1-3D-lcwgs-1-2,1,1,OcC0202003D;OchCCat020,Och-CCat_020-Ex1-3D-lcwgs-1-1;Och-CCat_020-Ex1-3D-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat021,OchCCat021.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8905963,0.1090106,3.932e-4,1.0000001,0.8905963,K2,0.34787254227673686,1.4160517515050512,0.1094037,OchCCat021,Och-CCat_021,Och-CCat_021-Ex1,1,Och-CCat_021,Och-CCat_021-Ex1,1,Och-CCat_021-Ex1-3E-lcwgs-1-1,OcC0202103E,OchCCat021,Och-CCat_021-Ex1-3E-lcwgs-1-2,1,1,OcC0202103E;OchCCat021,Och-CCat_021-Ex1-3E-lcwgs-1-1;Och-CCat_021-Ex1-3E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat022,OchCCat022.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9554487,0.0444511,1.001e-4,0.9999999,0.9554487,K2,0.18285819511991935,1.2006441388104858,0.04455129999999996,OchCCat022,Och-CCat_022,Och-CCat_022-Ex1,1,Och-CCat_022,Och-CCat_022-Ex1,1,Och-CCat_022-Ex1-3F-lcwgs-1-1,OcC0202203F,NA,NA,1,1,OcC0202203F,Och-CCat_022-Ex1-3F-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat023,OchCCat023.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8686067,0.1231887,0.0082046,1,0.8686067,K2,0.419725150219048,1.5215433022995042,0.13139330000000005,OchCCat023,Och-CCat_023,Och-CCat_023-Ex1,1,Och-CCat_023,Och-CCat_023-Ex1,1,Och-CCat_023-Ex1-4E-lcwgs-1-1,OcC0202304E,OchCCat023,Och-CCat_023-Ex1-4E-lcwgs-1-2,1,1,OcC0202304E;OchCCat023,Och-CCat_023-Ex1-4E-lcwgs-1-1;Och-CCat_023-Ex1-4E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat024,OchCCat024.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8708538,0.1268941,0.0022521,1,0.8708538,K2,0.396111724877385,1.486035335392692,0.1291462,OchCCat024,Och-CCat_024,Och-CCat_024-Ex1,1,Och-CCat_024,Och-CCat_024-Ex1,1,Och-CCat_024-Ex1-5G-lcwgs-1-1,OcC0202405G,OchCCat024,Och-CCat_024-Ex1-5G-lcwgs-1-2,1,1,OcC0202405G;OchCCat024,Och-CCat_024-Ex1-5G-lcwgs-1-1;Och-CCat_024-Ex1-5G-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat025,OchCCat025.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8628072,0.1349902,0.0022025,0.9999999,0.8628072,K2,0.4111195937078492,1.5085057535670503,0.1371928,OchCCat025,Och-CCat_025,Och-CCat_025-Ex1,1,Och-CCat_025,Och-CCat_025-Ex1,1,Och-CCat_025-Ex1-4A-lcwgs-1-1,OcC0202504A,OchCCat025,Och-CCat_025-Ex1-4A-lcwgs-1-2,1,1,OcC0202504A;OchCCat025,Och-CCat_025-Ex1-4A-lcwgs-1-1;Och-CCat_025-Ex1-4A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat028,OchCCat028.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.89745,0.1012026,0.0013475,1.0000001,0.89745,K2,0.337826281557316,1.401896946896386,0.10255000000000004,OchCCat028,Och-CCat_028,Och-CCat_028-Ex1,1,Och-CCat_028,Och-CCat_028-Ex1,1,Och-CCat_028-Ex1-5C-lcwgs-1-1,OcC0202805C,OchCCat028,Och-CCat_028-Ex1-5C-lcwgs-1-2,1,1,OcC0202805C;OchCCat028,Och-CCat_028-Ex1-5C-lcwgs-1-1;Och-CCat_028-Ex1-5C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat029,OchCCat029.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8638303,0.1341656,0.002004,0.9999999,0.8638303,K2,0.4083924494968024,1.5043974453545903,0.13616969999999995,OchCCat029,Och-CCat_029,Och-CCat_029-Ex1,1,Och-CCat_029,Och-CCat_029-Ex1,1,Och-CCat_029-Ex1-3H-lcwgs-1-1,OcC0202903H,OchCCat029,Och-CCat_029-Ex1-3H-lcwgs-1-2,1,1,OcC0202903H;OchCCat029,Och-CCat_029-Ex1-3H-lcwgs-1-1;Och-CCat_029-Ex1-3H-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat031,OchCCat031.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9510842,0.0488156,1.002e-4,1,0.9510842,K2,0.19603082756291815,1.2165644084720943,0.04891579999999995,OchCCat031,Och-CCat_031,Och-CCat_031-Ex1,1,Och-CCat_031,Och-CCat_031-Ex1,1,Och-CCat_031-Ex1-3G-lcwgs-1-1,OcC0203103G,OchCCat031,Och-CCat_031-Ex1-3G-lcwgs-1-2,1,1,OcC0203103G;OchCCat031,Och-CCat_031-Ex1-3G-lcwgs-1-1;Och-CCat_031-Ex1-3G-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat035,OchCCat035.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9305851,0.0681649,0.0012501,1.0000001,0.9305851,K2,0.25838328181317904,1.2948350102380444,0.06941489999999995,OchCCat035,Och-CCat_035,Och-CCat_035-Ex1,1,Och-CCat_035,Och-CCat_035-Ex1,1,Och-CCat_035-Ex1-6A-lcwgs-1-1,OcC0203506A,OchCCat035,Och-CCat_035-Ex1-6A-lcwgs-1-2,1,1,OcC0203506A;OchCCat035,Och-CCat_035-Ex1-6A-lcwgs-1-1;Och-CCat_035-Ex1-6A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat036,OchCCat036.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8671328,0.1288301,0.0040371,1,0.8671328,K2,0.4098810683120779,1.5066385873866344,0.13286719999999996,OchCCat036,Och-CCat_036,Och-CCat_036-Ex1,1,Och-CCat_036,Och-CCat_036-Ex1,1,Och-CCat_036-Ex1-5D-lcwgs-1-1,OcC0203605D,OchCCat036,Och-CCat_036-Ex1-5D-lcwgs-1-2,1,1,OcC0203605D;OchCCat036,Och-CCat_036-Ex1-5D-lcwgs-1-1;Och-CCat_036-Ex1-5D-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat037,OchCCat037.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8644531999999999,0.1342275,0.0013193,1,0.8644531999999999,K2,0.4042206786225135,1.4981345167434497,0.13554680000000008,OchCCat037,Och-CCat_037,Och-CCat_037-Ex1,1,Och-CCat_037,Och-CCat_037-Ex1,1,Och-CCat_037-Ex1-4B-lcwgs-1-1,OcC0203704B,OchCCat037,Och-CCat_037-Ex1-4B-lcwgs-1-2,1,1,OcC0203704B;OchCCat037,Och-CCat_037-Ex1-4B-lcwgs-1-1;Och-CCat_037-Ex1-4B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat038,OchCCat038.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8355400000000001,0.1629046,0.0015554,1,0.8355400000000001,K2,0.45578976302652385,1.5774186781746051,0.16445999999999994,OchCCat038,Och-CCat_038,Och-CCat_038-Ex1,1,Och-CCat_038,Och-CCat_038-Ex1,1,Och-CCat_038-Ex1-4C-lcwgs-1-1,OcC0203804C,OchCCat038,Och-CCat_038-Ex1-4C-lcwgs-1-2,1,1,OcC0203804C;OchCCat038,Och-CCat_038-Ex1-4C-lcwgs-1-1;Och-CCat_038-Ex1-4C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat047,OchCCat047.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9646975,0.0352023,1.001e-4,0.9999999,0.9646975,K2,0.15340331787665543,1.165795070130576,0.03530250000000001,OchCCat047,Och-CCat_047,Och-CCat_047-Ex1,1,Och-CCat_047,Och-CCat_047-Ex1,1,Och-CCat_047-Ex1-4H-lcwgs-1-1,OcC0204704H,OchCCat047,Och-CCat_047-Ex1-4H-lcwgs-1-2,1,1,OcC0204704H;OchCCat047,Och-CCat_047-Ex1-4H-lcwgs-1-1;Och-CCat_047-Ex1-4H-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat051,OchCCat051.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8832997,0.1141592,0.0025411,1,0.8832997,K2,0.37253665402780867,1.451411678252183,0.11670029999999998,OchCCat051,Och-CCat_051,Och-CCat_051-Ex1,1,Och-CCat_051,Och-CCat_051-Ex1,1,Och-CCat_051-Ex1-8B-lcwgs-1-1,OcC0205108B,OchCCat051,Och-CCat_051-Ex1-8B-lcwgs-1-2,1,1,OcC0205108B;OchCCat051,Och-CCat_051-Ex1-8B-lcwgs-1-1;Och-CCat_051-Ex1-8B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat059,OchCCat059.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.790703,0.205423,0.003874,1,0.790703,K2,0.5323168751258303,1.7028730860066004,0.20929699999999996,OchCCat059,Och-CCat_059,Och-CCat_059-Ex1,1,Och-CCat_059,Och-CCat_059-Ex1,1,Och-CCat_059-Ex1-8C-lcwgs-1-1,OcC0205908C,OchCCat059,Och-CCat_059-Ex1-8C-lcwgs-1-2,1,1,OcC0205908C;OchCCat059,Och-CCat_059-Ex1-8C-lcwgs-1-1;Och-CCat_059-Ex1-8C-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat063,OchCCat063.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9247591,0.0729829,0.0022579,0.9999999,0.9247591,K2,0.2771295594089386,1.3193372925222862,0.07524089999999994,OchCCat063,Och-CCat_063,Och-CCat_063-Ex1,1,Och-CCat_063,Och-CCat_063-Ex1,1,Och-CCat_063-Ex1-5E-lcwgs-1-1,OcC0206305E,OchCCat063,Och-CCat_063-Ex1-5E-lcwgs-1-2,1,1,OcC0206305E;OchCCat063,Och-CCat_063-Ex1-5E-lcwgs-1-1;Och-CCat_063-Ex1-5E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat065,OchCCat065.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8974849,0.1002565,0.0022586,1,0.8974849,K2,0.3414250206550793,1.406951097079494,0.10251509999999996,OchCCat065,Och-CCat_065,Och-CCat_065-Ex1,1,Och-CCat_065,Och-CCat_065-Ex1,1,Och-CCat_065-Ex1-4F-lcwgs-1-1,OcC0206504F,OchCCat065,Och-CCat_065-Ex1-4F-lcwgs-1-2,1,1,OcC0206504F;OchCCat065,Och-CCat_065-Ex1-4F-lcwgs-1-1;Och-CCat_065-Ex1-4F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat066,OchCCat066.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9159838,0.083916,1.001e-4,0.9999999,0.9159838,K2,0.28924420649904226,1.335417806418982,0.08401619999999999,OchCCat066,Och-CCat_066,Och-CCat_066-Ex1,1,Och-CCat_066,Och-CCat_066-Ex1,1,Och-CCat_066-Ex1-7A-lcwgs-1-1,OcC0206607A,OchCCat066,Och-CCat_066-Ex1-7A-lcwgs-1-2,1,1,OcC0206607A;OchCCat066,Och-CCat_066-Ex1-7A-lcwgs-1-1;Och-CCat_066-Ex1-7A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat068,OchCCat068.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9645941,0.0337099,0.0016961,1.0000001,0.9645941,K2,0.15986705852956132,1.1733548731005692,0.03540589999999999,OchCCat068,Och-CCat_068,Och-CCat_068-Ex1,1,Och-CCat_068,Och-CCat_068-Ex1,1,Och-CCat_068-Ex1-4G-lcwgs-1-1,OcC0206804G,NA,NA,1,1,OcC0206804G,Och-CCat_068-Ex1-4G-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat069,OchCCat069.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9065406,0.0933593,1.001e-4,1,0.9065406,K2,0.31125401948709197,1.3651359482799703,0.09345939999999996,OchCCat069,Och-CCat_069,Och-CCat_069-Ex1,1,Och-CCat_069,Och-CCat_069-Ex1,1,Och-CCat_069-Ex1-5F-lcwgs-1-1,OcC0206905F,OchCCat069,Och-CCat_069-Ex1-5F-lcwgs-1-2,1,1,OcC0206905F;OchCCat069,Och-CCat_069-Ex1-5F-lcwgs-1-1;Och-CCat_069-Ex1-5F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat070,OchCCat070.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9319654,0.0649212,0.0031133,0.9999999,0.9319654,K2,0.261168374698544,1.2984462725289343,0.06803460000000006,OchCCat070,Och-CCat_070,Och-CCat_070-Ex1,1,Och-CCat_070,Och-CCat_070-Ex1,1,Och-CCat_070-Ex1-7F-lcwgs-1-1,OcC0207007F,NA,NA,1,1,OcC0207007F,Och-CCat_070-Ex1-7F-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat071,OchCCat071.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9483763,0.0515236,1.001e-4,1,0.9483763,K2,0.2039938414562444,1.2262906012686303,0.05162369999999994,OchCCat071,Och-CCat_071,Och-CCat_071-Ex1,1,Och-CCat_071,Och-CCat_071-Ex1,1,Och-CCat_071-Ex1-8H-lcwgs-1-1,OcC0207108H,NA,NA,1,1,OcC0207108H,Och-CCat_071-Ex1-8H-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat072,OchCCat072.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8545803,0.1441482,0.0012715,1,0.8545803,K2,0.4219732287208122,1.5249676988007843,0.14541970000000004,OchCCat072,Och-CCat_072,Och-CCat_072-Ex1,1,Och-CCat_072,Och-CCat_072-Ex1,1,Och-CCat_072-Ex1-7E-lcwgs-1-1,OcC0207207E,OchCCat072,Och-CCat_072-Ex1-7E-lcwgs-1-2,1,1,OcC0207207E;OchCCat072,Och-CCat_072-Ex1-7E-lcwgs-1-1;Och-CCat_072-Ex1-7E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat074,OchCCat074.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9769668,0.0229331,1.001e-4,1,0.9769668,K2,0.11026417325324445,1.1165730002228322,0.02303319999999997,OchCCat074,Och-CCat_074,Och-CCat_074-Ex1,1,Och-CCat_074,Och-CCat_074-Ex1,1,Och-CCat_074-Ex1-6E-lcwgs-1-1,OcC0207406E,OchCCat074,Och-CCat_074-Ex1-6E-lcwgs-1-2,1,1,OcC0207406E;OchCCat074,Och-CCat_074-Ex1-6E-lcwgs-1-1;Och-CCat_074-Ex1-6E-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat075,OchCCat075.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9295004,0.0699413,5.583e-4,1,0.9295004,K2,0.2581867430579418,1.2945805499833645,0.0704996,OchCCat075,Och-CCat_075,Och-CCat_075-Ex1,1,Och-CCat_075,Och-CCat_075-Ex1,1,Och-CCat_075-Ex1-5B-lcwgs-1-1,OcC0207505B,OchCCat075,Och-CCat_075-Ex1-5B-lcwgs-1-2,1,1,OcC0207505B;OchCCat075,Och-CCat_075-Ex1-5B-lcwgs-1-1;Och-CCat_075-Ex1-5B-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat076,OchCCat076.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9514507,0.0481622,3.87e-4,0.9999999,0.9514507,K2,0.196476586223422,1.217106823477343,0.04854930000000002,OchCCat076,Och-CCat_076,Och-CCat_076-Ex1,1,Och-CCat_076,Och-CCat_076-Ex1,1,Och-CCat_076-Ex1-5H-lcwgs-1-1,OcC0207605H,NA,NA,1,1,OcC0207605H,Och-CCat_076-Ex1-5H-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat077,OchCCat077.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9414218,0.0584781,1.001e-4,1,0.9414218,K2,0.22377518067603183,1.250789786102066,0.05857820000000002,OchCCat077,Och-CCat_077,Och-CCat_077-Ex1,1,Och-CCat_077,Och-CCat_077-Ex1,1,Och-CCat_077-Ex1-5A-lcwgs-1-1,OcC0207705A,OchCCat077,Och-CCat_077-Ex1-5A-lcwgs-1-2,1,1,OcC0207705A;OchCCat077,Och-CCat_077-Ex1-5A-lcwgs-1-1;Och-CCat_077-Ex1-5A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat079,OchCCat079.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9253757,0.0745241,1.001e-4,0.9999999,0.9253757,K2,0.26620151093324723,1.3049980035584878,0.07462429999999998,OchCCat079,Och-CCat_079,Och-CCat_079-Ex1,1,Och-CCat_079,Och-CCat_079-Ex1,1,Och-CCat_079-Ex1-8A-lcwgs-1-1,OcC0207908A,OchCCat079,Och-CCat_079-Ex1-8A-lcwgs-1-2,1,1,OcC0207908A;OchCCat079,Och-CCat_079-Ex1-8A-lcwgs-1-1;Och-CCat_079-Ex1-8A-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat080,OchCCat080.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9169888,0.0817965,0.0012146,0.9999999,0.9169888,K2,0.29239953262948193,1.3396381398813584,0.08301119999999995,OchCCat080,Och-CCat_080,Och-CCat_080-Ex1,1,Och-CCat_080,Och-CCat_080-Ex1,1,Och-CCat_080-Ex1-7C-lcwgs-1-1,OcC0208007C,NA,NA,1,1,OcC0208007C,Och-CCat_080-Ex1-7C-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat081,OchCCat081.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9355671,0.0633555,0.0010774,1,0.9355671,K2,0.2444705339630199,1.2769450351603495,0.06443290000000002,OchCCat081,Och-CCat_081,Och-CCat_081-Ex1,1,Och-CCat_081,Och-CCat_081-Ex1,1,Och-CCat_081-Ex1-8D-lcwgs-1-1,OcC0208108D,NA,NA,1,1,OcC0208108D,Och-CCat_081-Ex1-8D-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat082,OchCCat082.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9926893,0.0072105,1.002e-4,1,0.9926893,K2,0.04377033792582021,1.044742389629853,0.0073107,OchCCat082,Och-CCat_082,Och-CCat_082-Ex1,1,Och-CCat_082,Och-CCat_082-Ex1,1,Och-CCat_082-Ex1-6H-lcwgs-1-1,OcC0208206H,OchCCat082,Och-CCat_082-Ex1-6H-lcwgs-1-2,1,1,OcC0208206H;OchCCat082,Och-CCat_082-Ex1-6H-lcwgs-1-1;Och-CCat_082-Ex1-6H-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat083,OchCCat083.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9493852,0.0505089,1.059e-4,1,0.9493852,K2,0.2010806606738259,1.222723393538652,0.05061479999999996,OchCCat083,Och-CCat_083,Och-CCat_083-Ex1,1,Och-CCat_083,Och-CCat_083-Ex1,1,Och-CCat_083-Ex1-6F-lcwgs-1-1,OcC0208306F,OchCCat083,Och-CCat_083-Ex1-6F-lcwgs-1-2,1,1,OcC0208306F;OchCCat083,Och-CCat_083-Ex1-6F-lcwgs-1-1;Och-CCat_083-Ex1-6F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat084,OchCCat084.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8794394,0.1204604,1.001e-4,0.9999999,0.8794394,K2,0.3688504915628754,1.4460713876389453,0.12056060000000002,OchCCat084,Och-CCat_084,Och-CCat_084-Ex1,1,Och-CCat_084,Och-CCat_084-Ex1,1,Och-CCat_084-Ex1-7D-lcwgs-1-1,OcC0208407D,OchCCat084,Och-CCat_084-Ex1-7D-lcwgs-1-2,1,1,OcC0208407D;OchCCat084,Och-CCat_084-Ex1-7D-lcwgs-1-1;Och-CCat_084-Ex1-7D-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat085,OchCCat085.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9937843,0.0061155,1.002e-4,1,0.9937843,K2,0.0382892860459581,1.0390317667977091,0.00621570000000004,OchCCat085,Och-CCat_085,Och-CCat_085-Ex1,1,Och-CCat_085,Och-CCat_085-Ex1,1,Och-CCat_085-Ex1-6G-lcwgs-1-1,OcC0208506G,OchCCat085,Och-CCat_085-Ex1-6G-lcwgs-1-2,1,1,OcC0208506G;OchCCat085,Och-CCat_085-Ex1-6G-lcwgs-1-1;Och-CCat_085-Ex1-6G-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat086,OchCCat086.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9652908,0.0340752,6.339e-4,0.9999999,0.9652908,K2,0.15391396073287603,1.166390527074934,0.03470919999999999,OchCCat086,Och-CCat_086,Och-CCat_086-Ex1,1,Och-CCat_086,Och-CCat_086-Ex1,1,Och-CCat_086-Ex1-8E-lcwgs-1-1,OcC0208608E,NA,NA,1,1,OcC0208608E,Och-CCat_086-Ex1-8E-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat087,OchCCat087.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9656554,0.0342444,1.001e-4,0.9999999,0.9656554,K2,0.15021836720640336,1.1620879769287775,0.03434459999999995,OchCCat087,Och-CCat_087,Och-CCat_087-Ex1,1,Och-CCat_087,Och-CCat_087-Ex1,1,Och-CCat_087-Ex1-6C-lcwgs-1-1,OcC0208706C,NA,NA,1,1,OcC0208706C,Och-CCat_087-Ex1-6C-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat088,OchCCat088.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9511105,0.0478572,0.0010323,1,0.9511105,K2,0.20023607401533275,1.221691133651268,0.04888950000000003,OchCCat088,Och-CCat_088,Och-CCat_088-Ex1,1,Och-CCat_088,Och-CCat_088-Ex1,1,Och-CCat_088-Ex1-7H-lcwgs-1-1,OcC0208807H,NA,NA,1,1,OcC0208807H,Och-CCat_088-Ex1-7H-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat090,OchCCat090.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8987571,0.1011428,1.001e-4,1,0.8987571,K2,0.32859800622869473,1.3890193662070678,0.10124290000000002,OchCCat090,Och-CCat_090,Och-CCat_090-Ex1,1,Och-CCat_090,Och-CCat_090-Ex1,1,Och-CCat_090-Ex1-8G-lcwgs-1-1,OcC0209008G,OchCCat090,Och-CCat_090-Ex1-8G-lcwgs-1-2,1,1,OcC0209008G;OchCCat090,Och-CCat_090-Ex1-8G-lcwgs-1-1;Och-CCat_090-Ex1-8G-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat091,OchCCat091.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.9258937,0.0735343,5.72e-4,1,0.9258937,K2,0.26748549979724534,1.3066746826508866,0.07410630000000007,OchCCat091,Och-CCat_091,Och-CCat_091-Ex1,1,Och-CCat_091,Och-CCat_091-Ex1,1,Och-CCat_091-Ex1-7G-lcwgs-1-1,OcC0209107G,NA,NA,1,1,OcC0209107G,Och-CCat_091-Ex1-7G-lcwgs-1-1,2,NA,FALSE,FALSE,FALSE
OchCCat092,OchCCat092.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8562497,0.1435467,2.035e-4,0.9999999,0.8562497,K2,0.4132516450723372,1.5117253963195307,0.1437503,OchCCat092,Och-CCat_092,Och-CCat_092-Ex1,1,Och-CCat_092,Och-CCat_092-Ex1,1,Och-CCat_092-Ex1-8F-lcwgs-1-1,OcC0209208F,OchCCat092,Och-CCat_092-Ex1-8F-lcwgs-1-2,1,1,OcC0209208F;OchCCat092,Och-CCat_092-Ex1-8F-lcwgs-1-1;Och-CCat_092-Ex1-8F-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
OchCCat094,OchCCat094.merged.rmdup.merged.realn.bam,Contemporary,Cat,0.8105285999999999,0.1873372,0.0021343,1.0000000999999998,0.8105285999999999,K2,0.4971525639072039,1.6440333197348156,0.18947140000000007,OchCCat094,Och-CCat_094,Och-CCat_094-Ex1,1,Och-CCat_094,Och-CCat_094-Ex1,1,Och-CCat_094-Ex1-4D-lcwgs-1-1,OcC0209404D,OchCCat094,Och-CCat_094-Ex1-4D-lcwgs-1-2,1,1,OcC0209404D;OchCCat094,Och-CCat_094-Ex1-4D-lcwgs-1-1;Och-CCat_094-Ex1-4D-lcwgs-1-2,3,NA,FALSE,FALSE,FALSE
